"month","year","site_code","pCH4_uatm","CH4_uM","pCO2_uatm","CO2_uM","pN2O_uatm","N2O_uM"
8,2022,"MCDI",183.0004972,0.31826331,9361.21245,400.4875062,0.427316958,0.013640375
9,2022,"MCDI",632.7963968,1.12927597,11018.98183,486.3166483,1.37453425,0.04540921
11,2022,"MCDI",2158.98149335,4.3062035285,7811.268758,406.87803485,1.002171553,0.0405449715
1,2023,"MCDI",169.4304486,0.405474929,4052.393985,259.4017364,0.511497978,0.025688817
2,2023,"MCDI",28.28985244,0.066123294,1419.542052,88.17509444,0.401689689,0.019500172
3,2023,"MCDI",56.577128115,0.1219753485,1574.4763525,88.41985223,0.2099953725,0.0091490505
4,2023,"MCDI",361.0353154,0.69475472425,2545.404066,123.9981707125,0.5559864665,0.02053845975
5,2023,"MCDI",370.69583085,0.6477539355,2559.69986625,112.85680085,0.4255218475,0.01386349075
6,2023,"MCDI",1075.194048875,1.83063302325,7408.1737605,308.0097932,0.623461713,0.01919697675
7,2023,"MCDI",1876.263474,3.0953803,11497.35499,459.5378059,0.677861014,0.020031413
8,2023,"MCDI",4833.3277975,7.9235462435,14088.04343,553.8472581,0.276595889,0.0082803545
9,2023,"MCDI",2722.7991,4.6827696975,11960.1110315,504.714694,0.2181479175,0.00706726
11,2023,"MCDI",8609.561798,17.48144895,15760.20502,819.2719114,0.773548747,0.030731343
12,2023,"MCDI",1841.717333,4.042375178,9106.847192,525.4320425,0.556649186,0.024936572
1,2024,"MCDI",157.56536,0.374541819,3323.018401,211.4187904,0.320905493,0.016024944
2,2024,"MCDI",42.87397667,0.096077452,1726.740803,101.7810421,0.12501468,0.005723659
3,2024,"MCDI",139.5644813,0.305912668,1644.991961,94.24005596,0.748141779,0.033164308
4,2024,"MCDI",319.88966354125,0.6074443755,2518.889705875,121.0226264025,0.43854815025,0.01600251025
5,2024,"MCDI",401.6677616,0.742184755,3136.899239,144.6386634,1.539917095,0.053435539
6,2024,"MCDI",520.802376733333,0.866886101666667,3697.476139,149.046658166667,0.550029045666667,0.016213558
7,2024,"MCDI",84.405743805,0.13607554,3137.728772,122.339061,0.529912982,0.015268721
8,2024,"MCDI",201.27564945,0.3237551435,10278.418972,399.45870495,0.6554308375,0.018765613
10,2024,"MCDI",599.29625755,1.1083847255,14616.914195,675.2044699,0.7680031055,0.0267629115
11,2024,"MCDI",57.14354254,0.113768609,5588.602467,284.1541963,0.367282332,0.014250628
3,2025,"MCDI",25.556946545,0.0541928195,2959.4573955,162.09972265,0.4675050045,0.0197027005
4,2025,"MCDI",98.571216556,0.1941362536,4111.3548012,207.51360296,0.425770018,0.0165411038
5,2025,"MCDI",262.0927112,0.462711009,7398.352723,321.8725167,0.49581234,0.016111959
6,2025,"MCDI",98.92683734,0.177171901,4087.009821,181.4526371,0.449517132,0.014960143
6,2017,"MCRA",2.5,0.006,963,56.9,1.418,0.065
7,2017,"MCRA",3.66,0.008,1304,74.4,0.835,0.037
8,2017,"MCRA",11.5,0.024,931,50.5,0.722,0.03
9,2017,"MCRA",0.93,0.002,1245,73,0.702,0.032
10,2017,"MCRA",1.36,0.003,819,51.3,0.6455,0.0315
11,2017,"MCRA",1.18,0.003,731,47.4,0.68,0.0345
12,2017,"MCRA",2.02333333333333,0.00533333333333333,718,47.4,0.586666666666667,0.0306666666666667
1,2018,"MCRA",0.723333333333333,0.00166666666666667,583.333333333333,38.5,0.582,0.0303333333333333
2,2018,"MCRA",2.79,0.007,546,36.65,0.432,0.023
3,2018,"MCRA",1.67,0.00425,600.25,40.85,0.37825,0.02025
4,2018,"MCRA",4.64,0.0115,607.5,40.7,0.6235,0.033
5,2018,"MCRA",0.866666666666667,0.002,879.333333333333,55.5333333333333,1.28366666666667,0.0626666666666667
6,2018,"MCRA",1.785,0.004,827.5,47.2,0.588,0.026
7,2018,"MCRA",1.8,0.004,1212,63.6,0.861,0.034
8,2018,"MCRA",1.72,0.004,995,53,0.419,0.017
9,2018,"MCRA",1.01,0.002,1009,58.2,0.642,0.029
10,2018,"MCRA",7.275,0.0165,2010.5,119.55,1.523,0.07
11,2018,"MCRA",1.495,0.0035,673,43.4,0.301,0.015
12,2018,"MCRA",1.67333333333333,0.004,656,43.6333333333333,0.919333333333333,0.047
1,2019,"MCRA",0.94,0.00233333333333333,516,34,0.486,0.0253333333333333
2,2019,"MCRA",0.1,0,478,33.4,0.395,0.022
4,2019,"MCRA",0.72,0.0015,339,22.5,0.214,0.011
5,2019,"MCRA",0.765,0.002,495,31.65,0.3575,0.018
6,2019,"MCRA",0.756666666666667,0.00166666666666667,640,37.4,0.395333333333333,0.018
7,2019,"MCRA",1.6,0.0035,1121.5,61.5,0.51,0.022
8,2019,"MCRA",1.055,0.00225,1300.25,67.875,0.51375,0.02025
9,2019,"MCRA",2.14,0.005,1444,79.5,0.795,0.034
10,2019,"MCRA",2.34,0.005,912,54.5,0.515,0.024
11,2019,"MCRA",2.30333333333333,0.00566666666666667,632.333333333333,41.6333333333333,0.511333333333333,0.026
12,2019,"MCRA",2.28333333333333,0.00566666666666667,752.333333333333,50.9,0.547333333333333,0.029
1,2020,"MCRA",0.99,0.002,883,58.5,0.445,0.023
2,2020,"MCRA",1.46333333333333,0.00366666666666667,622.666666666667,41.8333333333333,0.267,0.0143333333333333
3,2020,"MCRA",0.4,0.001,696.333333333333,47.1666666666667,0.365666666666667,0.0196666666666667
7,2020,"MCRA",0.15,5e-04,1191.5,67.45,0.5405,0.024
8,2020,"MCRA",3.815,0.008,1190,62.55,0.458,0.0185
9,2020,"MCRA",0.01,0,1111,60,0.697,0.029
12,2020,"MCRA",2.050860945,0.005139112,667.955638,44.71484946,0.588129622,0.030866995
1,2021,"MCRA",2.225479886,0.005495134,796.5461934,52.36989985,0.817850583,0.042072684
2,2021,"MCRA",0.446791791,0.001142232,600.3297976,41.15848797,0.709346606,0.038216062
3,2021,"MCRA",3.238649736,0.008240703,749.1342755,50.95258818,0.48567568,0.025907318
4,2021,"MCRA",2.01329333666667,0.005047252,542.85558,36.33380936,0.373289403666667,0.0195638146666667
5,2021,"MCRA",1.2795454,0.002991583,606.87370445,37.60640406,0.7833219985,0.038393708
6,2021,"MCRA",0.0960940415,0.001,720.5246123,42.173494075,0.455233486,0.021082427
7,2021,"MCRA",5.377549311,0.011260248,946.4780849,50.45812331,0.685531746,0.02783736
8,2021,"MCRA",3.8057831,0.007425692,982.4777881,47.89355862,0.738488279,0.027111941
9,2021,"MCRA",0.944408239,0.0025676695,975.835629,53.18313764,0.6378988455,0.0270645795
11,2021,"MCRA",0.0998206523333333,0.001,693.452521966667,43.9708366233333,0.727518235,0.0358326866666667
12,2021,"MCRA",0.01,0.001,701.1406663,43.89081062,0.735668921,0.035784113
1,2022,"MCRA",1.7921684565,0.004159733,646.10351895,38.682516685,0.3737201205,0.017306735
2,2022,"MCRA",1.08016815433333,0.00304120166666667,536.8692802,36.87915849,0.287312453,0.015584592
3,2022,"MCRA",0.142237546,0.001,523.87445575,35.270265725,0.281935874,0.014897112
4,2022,"MCRA",0.766541438,0.001933476,517.0474766,34.86100232,0.249065923,0.013170228
5,2022,"MCRA",0.746072613666667,0.00203954666666667,521.537910766667,34.8264670966667,0.404519151333333,0.0212025733333333
6,2022,"MCRA",0.261709516,0.001,345.9894697,20.30043883,0.463950083,0.020975832
7,2022,"MCRA",0.01,0.001,613.5191851,36.44445527,0.434371949,0.019905023
8,2022,"MCRA",2.613510135,0.005345704,834.6132795,43.17124659,0.468654911,0.018390154
10,2022,"MCRA",0.540103857,0.001247837,642.3532957,38.76398915,0.478505769,0.022335303
11,2022,"MCRA",1.43002124833333,0.003625752,527.025999433333,35.29216443,0.492031221666667,0.0260502086666667
1,2023,"MCRA",1.714276351,0.0046475055,526.335216375,35.68870083,0.33570578075,0.017770336
2,2023,"MCRA",1.762968611,0.004549305,453.1818776,31.40221587,0.206673664,0.011262403
3,2023,"MCRA",2.7356203095,0.007008256,565.2882805,38.743739965,0.254389317,0.013678053
4,2023,"MCRA",2.3288704975,0.00591377,696.66007575,46.953347125,0.2643158675,0.0140345085
5,2023,"MCRA",0.01,0.001,529.4238527,35.34253012,0.242339056,0.012658231
6,2023,"MCRA",1.1196119195,0.0025839125,511.24237885,30.969409215,0.1492354375,0.006870452
7,2023,"MCRA",1.185778967,0.00255716,817.6608864,45.25583088,0.563127266,0.023855136
8,2023,"MCRA",1.522845471,0.003211768,872.3331533,46.95676413,0.46035112,0.018902848
12,2023,"MCRA",0.01,0.001,477.9708056,31.46339477,0.248293031,0.012783672
1,2024,"MCRA",1.86223101133333,0.00467104866666667,590.161535733333,39.4362977566667,0.279681847666667,0.01463345
2,2024,"MCRA",0.504787072666667,0.001605281,510.9754976,33.82002782,0.241832933333333,0.0126314843333333
3,2024,"MCRA",1.002773783,0.00287192133333333,424.319393833333,28.7061976233333,0.2038696,0.010850075
4,2024,"MCRA",1.75322170633333,0.00438667166666667,614.6955574,40.9978397833333,0.247234188333333,0.0129363936666667
5,2024,"MCRA",1.0267510845,0.0026209345,490.44739715,31.79835036,0.316387349,0.0160278535
6,2024,"MCRA",0.932649598,0.0025994165,681.12606795,42.045600055,0.3272276495,0.015704414
7,2024,"MCRA",2.762099016,0.005891165,791.9518953,43.16429231,0.288849483,0.012018257
9,2024,"MCRA",0.01,0.001,861.8725977,47.85874892,0.321945755,0.013682801
10,2024,"MCRA",3.776900552,0.008308721,827.22043455,47.128415575,0.292019798,0.0128990225
11,2024,"MCRA",1.198318357,0.00297389,550.5389511,36.212003935,0.261737265,0.013417569
12,2024,"MCRA",1.34066970833333,0.003331692,508.060070133333,33.5942271366667,0.192534108333333,0.00997626166666667
1,2025,"MCRA",1.63790025233333,0.00405796133333333,479.6727069,31.9267103233333,0.293409396333333,0.015285547
2,2025,"MCRA",2.13641921866667,0.00550824066666667,581.976626533333,40.6859272533333,0.303041214333333,0.0166725386666667
3,2025,"MCRA",1.81872927333333,0.00470925533333333,470.538830833333,31.6070134633333,0.334024910666667,0.017577698
4,2025,"MCRA",1.829376412,0.004645023,496.8858174,33.81259207,0.199076841,0.0106412
5,2025,"MCRA",3.36190265733333,0.00818493166666667,522.4589493,33.5387861466667,0.691801138333333,0.0353485176666667
5,2017,"OKSR",58.755,0.155,679.5,49,0.2335,0.0135
6,2017,"OKSR",43.5766666666667,0.099,898,52.6666666666667,0.338333333333333,0.0153333333333333
7,2017,"OKSR",66.3533333333333,0.137333333333333,1338.66666666667,71,0.409666666666667,0.0166666666666667
8,2017,"OKSR",53.582,0.124,1056.4,63.2,0.4112,0.019
9,2017,"OKSR",35.82,0.094,682,48.25,0.7795,0.0435
10,2017,"OKSR",93.99,0.262,1263,96.8,0.362,0.022
5,2018,"OKSR",88.0633333333333,0.245333333333333,945.666666666667,72.2666666666667,0.315333333333333,0.0193333333333333
6,2018,"OKSR",42.15,0.1035,663,43.275,0.41025,0.022
7,2018,"OKSR",69.152,0.1464,1036.2,55.22,0.3522,0.0146
8,2018,"OKSR",81.9975,0.19825,1100.75,70.75,0.446,0.02225
9,2018,"OKSR",84.72,0.222666666666667,984.333333333333,69.0333333333333,0.678,0.036
10,2018,"OKSR",110.996,0.3108,1922,148.56,0.462,0.0286
5,2019,"OKSR",127.463333333333,0.349,860.666666666667,62.1666666666667,0.258333333333333,0.0146666666666667
6,2019,"OKSR",42.88,0.096,817,47.45,0.254,0.0115
7,2019,"OKSR",86.9925,0.176,1053.25,53.25,0.2385,0.00925
8,2019,"OKSR",86.7625,0.2015,682.25,41.775,0.16775,0.008
9,2019,"OKSR",137.56,0.367,828.5,58.3,0.3595,0.0205
10,2019,"OKSR",182.985,0.519,1695.75,132.275,0.3095,0.01925
11,2019,"OKSR",162.14,0.453,3863,296.5,0.35,0.021
6,2020,"OKSR",50.8475,0.11625,811,48.175,0.29075,0.01325
7,2020,"OKSR",55.51,0.12325,858.25,48.975,0.25825,0.0115
8,2020,"OKSR",55.190637068,0.1275915328,923.18035554,54.9987112,0.2498269354,0.0115215328
9,2020,"OKSR",51.2021755766667,0.134874513333333,804.391238433333,57.5956489633333,0.269842525,0.0153811303333333
5,2021,"OKSR",71.05943712,0.195658964,880.6950897,66.59742812,0.670712481,0.040428383
6,2021,"OKSR",41.38427673,0.101742133,1327.08168808,89.308309086,0.8331671792,0.046851334
7,2021,"OKSR",44.08723146,0.08971188625,1140.98997875,58.6376090975,0.69515353175,0.02755491925
8,2021,"OKSR",52.9766091575,0.1226540685,977.75553275,59.36005048,0.296391369,0.0139738145
9,2021,"OKSR",54.67611067,0.146214829,963.628372433333,69.1390446833333,0.326741373,0.0185007296666667
10,2021,"OKSR",84.1221829366667,0.238662521666667,2147.24979,168.0191118,0.561306045666667,0.0347352623333333
5,2022,"OKSR",26.38142268,0.073110223,667.3463227,50.79080126,0.291734063,0.017698605
6,2022,"OKSR",28.2237088175,0.06677984475,823.77962425,51.0328772175,0.3063634655,0.01493612625
7,2022,"OKSR",51.231417568,0.1104302918,895.09125948,50.326378792,0.3035672016,0.013152393
8,2022,"OKSR",44.3604606925,0.10299076625,914.950166375,55.4478210775,0.26972153675,0.01262828425
9,2022,"OKSR",40.98122067225,0.10674079725,798.506751275,54.08828833,0.2807904785,0.0147832935
10,2022,"OKSR",100.6813616675,0.2850599285,2030.698534,158.2619255925,0.282044492,0.01747552875
5,2023,"OKSR",52.545303025,0.145749266,695.44038735,52.849998415,0.201347677,0.012187341
6,2023,"OKSR",42.32181402,0.07775742575,1010.755876375,45.7443852275,0.42956890825,0.0146025685
7,2023,"OKSR",66.05224551,0.132262185,1148.35958055,57.85039536,0.69687199675,0.0270677825
8,2023,"OKSR",83.8275852775,0.184696132,981.116442075,55.8059039675,0.22806184725,0.0100063605
9,2023,"OKSR",117.309634753333,0.315658364666667,1059.36551863333,75.6603328633333,0.25591789,0.0144686056666667
10,2023,"OKSR",121.07593,0.3405855795,1555.8148965,120.31862493,0.224737035,0.0138673565
5,2024,"OKSR",67.0741126,0.187520128,741.22920665,57.020556345,0.2336845885,0.014346987
6,2024,"OKSR",33.02381064,0.078063123,678.5741106,43.072676475,0.177343629,0.0088817745
7,2024,"OKSR",61.994353095,0.1374024615,929.616845275,52.3060365325,0.23680185825,0.0101981265
8,2024,"OKSR",34.7520355333333,0.082887276,532.8059876,32.8758030333333,0.206813216666667,0.009702892
9,2024,"OKSR",82.878635206,0.2224271422,897.66799058,65.048322026,0.3025752574,0.0172319202
10,2024,"OKSR",146.8501108,0.40992469,3164.603948,242.9322311,0.256987456,0.015737837
11,2014,"POSE",9.63,0.021,991,56.6,0.305,0.014
12,2014,"POSE",6.33,0.016,619,41.4,0.265,0.014
1,2015,"POSE",4.915,0.013,685.5,48.8,0.321,0.0185
2,2015,"POSE",3.46,0.009,782,55.4666666666667,0.299,0.017
3,2015,"POSE",2.46333333333333,0.00633333333333333,644,43.4,0.268,0.0143333333333333
4,2015,"POSE",6.82333333333333,0.0133333333333333,1169.33333333333,58.0333333333333,0.353,0.0133333333333333
5,2015,"POSE",16.0133333333333,0.0276666666666667,1592.66666666667,67.8666666666667,0.391,0.0123333333333333
6,2015,"POSE",31.27,0.0535,1531.5,63,0.354,0.011
7,2015,"POSE",36.44,0.06,1266,50.6,0.341,0.01
8,2015,"POSE",45.385,0.0755,1250.5,50.85,0.318,0.0095
9,2015,"POSE",56.73,0.106,1118,52.3,0.321,0.011
10,2015,"POSE",12.74,0.0265,747.5,40.35,0.2665,0.011
11,2015,"POSE",7.725,0.016,898.5,48.15,0.265,0.011
5,2016,"POSE",10.45,0.02,1791,87.8,0.624,0.023
6,2016,"POSE",15.28,0.027,1720,76.4,0.72,0.024
7,2016,"POSE",24.69,0.041,2180,87.3,0.001,0
8,2016,"POSE",40.485,0.068,2003.5,82.5,0.895,0.0275
9,2016,"POSE",37.99,0.063,2068,84.5,2.077,0.063
10,2016,"POSE",20.32,0.0375,1558,71.6,1.322,0.046
11,2016,"POSE",13.06,0.0285,1330.5,77.15,1.156,0.052
12,2016,"POSE",11.065,0.026,847,54,1.0755,0.054
1,2017,"POSE",7.01333333333333,0.018,792,53.9666666666667,0.462666666666667,0.025
2,2017,"POSE",4.09,0.0095,741,45.1,0.59,0.0285
3,2017,"POSE",4.08,0.009,671.25,40.025,0.52625,0.025
4,2017,"POSE",12.76,0.025,941.5,46.65,0.5795,0.022
5,2017,"POSE",11.87,0.0226666666666667,1098.66666666667,53.2333333333333,0.676666666666667,0.024
6,2017,"POSE",25.715,0.043,1749.5,71.7,1.1715,0.0355
7,2017,"POSE",45.63,0.073,2547,98.2,1.065,0.03
8,2017,"POSE",33.975,0.0555,2330,91.85,1.4335,0.042
9,2017,"POSE",24.98,0.042,2345,96.8,0.628,0.019
10,2017,"POSE",39.9,0.0695,2430.5,104.45,1.161,0.038
11,2017,"POSE",11.155,0.026,1115.5,69.5,0.507,0.0245
12,2017,"POSE",3.015,0.0075,907,56.4,0.5195,0.025
1,2018,"POSE",17.085,0.0435,1230,83.5,0.622,0.033
2,2018,"POSE",1.77666666666667,0.00433333333333333,633,42.6,0.415333333333333,0.022
3,2018,"POSE",2.185,0.00525,697,47.3,0.30675,0.0165
4,2018,"POSE",5.505,0.012,886,46,0.709,0.0275
5,2018,"POSE",7.18,0.0136666666666667,1554.66666666667,75.8666666666667,0.728666666666667,0.0276666666666667
6,2018,"POSE",13.75,0.025,1512,68.8,0.455,0.016
7,2018,"POSE",55.45,0.091,2416,96.2,0.698,0.021
8,2018,"POSE",23.885,0.04,2096.5,86.35,1.465,0.0455
9,2018,"POSE",34.31,0.057,3045,123.8,1.087,0.033
10,2018,"POSE",42.17,0.071,2330.5,97.45,1.078,0.0335
11,2018,"POSE",11.885,0.0245,1219,65.65,0.394,0.0165
12,2018,"POSE",10.55,0.026,796.5,50.55,0.3765,0.019
1,2019,"POSE",7.825,0.019,786,51.8,0.282,0.0145
2,2019,"POSE",4.57666666666667,0.011,505.333333333333,32.8333333333333,0.257,0.013
3,2019,"POSE",3.52333333333333,0.008,539.333333333333,33.1333333333333,0.189666666666667,0.009
4,2019,"POSE",15.1366666666667,0.0306666666666667,1130.66666666667,58.8666666666667,0.365333333333333,0.0146666666666667
5,2019,"POSE",30.03,0.0563333333333333,1443.33333333333,68.5333333333333,0.519,0.0186666666666667
6,2019,"POSE",31.76,0.0555,2140.5,90.9,1.009,0.0325
7,2019,"POSE",26.99,0.044,2662,104.2,1.375,0.04
8,2019,"POSE",32.56,0.052,2359.5,91.4,1.0075,0.029
9,2019,"POSE",28.37,0.048,2771,115.4,0.808,0.025
10,2019,"POSE",25.66,0.0485,1951,93.9,0.835,0.03
11,2019,"POSE",10.95,0.0245,965.5,58.15,0.347,0.016
12,2019,"POSE",5.495,0.0125,652.5,39.95,0.2965,0.0145
1,2020,"POSE",5.41,0.0135,651.5,43.1,0.2935,0.015
2,2020,"POSE",4.07333333333333,0.00933333333333333,889,53.3333333333333,0.338666666666667,0.016
3,2020,"POSE",4.47333333333333,0.01,607,35.4333333333333,0.312666666666667,0.014
6,2020,"POSE",24.075,0.0405,1623.5,66.6,0.6845,0.021
7,2020,"POSE",29.785,0.047,1825.5,70,0.474,0.0135
8,2020,"POSE",32.81,0.052,2165,82.95,0.8135,0.0225
9,2020,"POSE",19.75,0.0365,1406,63,0.3555,0.0125
10,2020,"POSE",19.20153011,0.0368966135,1408.0248345,69.89540686,0.430713151,0.0158957435
11,2020,"POSE",48.43842933,0.108549038,1421.3817175,84.119569655,0.793557111,0.036609514
12,2020,"POSE",7.7562853365,0.0180260205,844.609672,53.0776071,0.580242419,0.028692389
1,2021,"POSE",3.370108686,0.008535024,748.3048209,51.63195974,0.641480896,0.035112124
2,2021,"POSE",4.14978452966667,0.0107895536666667,854.6345983,60.7247130666667,0.451074595333333,0.0254838903333333
3,2021,"POSE",4.172046999,0.0096849446,797.19746746,49.36030175,0.3237197032,0.0157359226
4,2021,"POSE",7.7908799395,0.0161342155,1214.80150865,65.198346835,0.434105939,0.017927251
5,2021,"POSE",14.420471987,0.0265365793333333,1140.77791493333,52.9697687066667,0.626116875,0.0221891153333333
6,2021,"POSE",24.630328655,0.0416988885,1318.6209595,54.390894075,0.7079379535,0.021779698
7,2021,"POSE",30.33446448,0.049805666,1719.271855,68.70910744,0.776233927,0.022999825
8,2021,"POSE",29.074664625,0.0459566025,2366.24223,90.1381708,0.658938524,0.018508019
9,2021,"POSE",19.46384075,0.034985769,1389.388004,62.17016052,0.311804178,0.01048488
10,2021,"POSE",25.69531626,0.0446298285,1450.781457,62.214955785,0.5262675025,0.0169554685
11,2021,"POSE",9.74805274633333,0.0221159983333333,1033.81378676667,63.2852404266667,0.662517813666667,0.0319609073333333
12,2021,"POSE",5.367017708,0.013069026,1009.883435,66.5561581,0.692046635,0.036038127
1,2022,"POSE",3.8510243365,0.009892218,780.45778565,54.72755381,0.441029264,0.0245764485
2,2022,"POSE",3.409327299,0.00871695533333333,682.566885633333,47.3836776866667,0.304859743,0.016765514
3,2022,"POSE",4.31993186333333,0.00933431766666667,926.16373,51.7698779466667,0.388234713333333,0.017464713
4,2022,"POSE",8.720116666,0.0179730606666667,949.123193333333,50.42032823,0.297736084333333,0.012280964
5,2022,"POSE",15.2154968366667,0.0290269913333333,1124.49527866667,55.1860927433333,0.845852060666667,0.0313751053333333
6,2022,"POSE",21.72911873,0.0367362785,1267.2041325,52.389393855,0.658100572,0.0203072275
7,2022,"POSE",28.62654365,0.046513572,1442.63515,56.82282548,0.578121379,0.016841642
8,2022,"POSE",30.636256035,0.0489761215,1550.2998395,60.54803982,0.841675393,0.024137468
9,2022,"POSE",14.4839766,0.027368521,1689.935435,80.4589491,0.553000512,0.019929664
10,2022,"POSE",9.8972485895,0.019995884,1081.57855865,56.829920275,0.4813924285,0.0192495215
11,2022,"POSE",8.649820044,0.0208235693333333,933.161515366667,58.5105372466667,0.430261063333333,0.0213509326666667
1,2023,"POSE",2.0058000625,0.005572187,619.5898908,42.6264629,0.1972450155,0.010614883
2,2023,"POSE",3.274522706,0.00809550066666667,740.9815925,49.3596704466667,0.221362769666667,0.0116840246666667
3,2023,"POSE",2.707201514,0.00652736666666667,999.107296366667,64.98562755,0.226660292,0.0116830856666667
4,2023,"POSE",6.13963940033333,0.0131067293333333,792.808469333333,44.2321563766667,0.25547837,0.0110636203333333
5,2023,"POSE",9.90743515933333,0.0184445823333333,1075.73675496667,50.2700906966667,0.238540475,0.00843032866666667
6,2023,"POSE",13.99102468,0.024678968,1271.4744599,55.428977575,0.2054508505,0.0068152415
7,2023,"POSE",37.99886498,0.061210216,1801.206338,70.21267835,0.433837512,0.012494653
8,2023,"POSE",26.81301401,0.043322387,2512.374083,98.084561405,0.346361605,0.0100294305
9,2023,"POSE",29.5285783,0.053239198,1328.310645,59.61893145,0.222284101,0.007497492
10,2023,"POSE",13.1493371,0.0249065355,1574.9353755,74.73258588,0.17267427,0.0061281005
11,2023,"POSE",6.2758271235,0.014789826,1327.577042,82.53285998,0.5938060535,0.0285260805
12,2023,"POSE",6.607728488,0.015743933,860.7271347,54.760373805,0.2702710265,0.013518162
1,2024,"POSE",2.740789337,0.006324135,419.3995011,25.73403081,0.390312087,0.018724504
2,2024,"POSE",3.86817980966667,0.00912222333333333,822.405617133333,53.02886337,0.338222839333333,0.0172105263333333
3,2024,"POSE",3.14174939,0.00749639175,592.7658171,35.8835432425,0.27674403375,0.0129863795
